icao24,origin_country,velocity,on_ground
44ce86,Belgium,19.33,False
adde4a,United States,71.77,False
acab3f,United States,233.55,False
02019c,Morocco,237.89,False
a4b5ca,United States,53.47,False
704946,Myanmar,242.31,False
a968bb,United States,213.34,False
a99e0f,United States,99.82,False
404104,United Kingdom,50.46,False
a14da8,United States,219.51,False
acbe9c,United States,52.41,False
458b37,Denmark,48.12,False
846098,Japan,253.33,False
abf2ea,United States,249.88,False
44ce61,Belgium,240.56,False
346649,Spain,213.36,False
a62b39,United States,219.22,False
c07fe9,Canada,0.0,True
4bb0e6,Turkey,238.47,False
406752,United Kingdom,70.93,False
4bb0e3,Turkey,238.09,False
4bb0e4,Turkey,265.23,False
4bb0e2,Turkey,223.41,False
896315,United Arab Emirates,243.33,False
a02dd2,United States,47.34,False
a01aa4,United States,65.59,False
a2270f,United States,0.0,True
40540d,United Kingdom,41.54,False
0083b8,South Africa,210.34,False
a87e20,United States,39.65,False
a715bb,United States,179.81,False
4bb0e9,Turkey,260.06,False
ad32ed,United States,103.18,False
a37aa3,United States,171.13,False
39a581,France,66.4,False
0200ef,Morocco,226.59,False
ac006d,United States,181.41,False
0200ec,Morocco,222.26,False
a37aa5,United States,21.12,False
0200eb,Morocco,223.2,False
34660d,Spain,144.56,False
a9db82,United States,5.07,False
34660f,Spain,97.49,False
0200f8,Morocco,218.38,False
34660e,Spain,207.8,False
a13ace,United States,2.83,True
ac0094,United States,189.44,False
a5d713,United States,210.23,False
346610,Spain,61.16,False
4ab821,Sweden,230.06,False
a1f418,United States,44.91,False
4ab822,Sweden,232.24,False
4ab823,Sweden,243.85,False
a98b76,United States,0.0,True
a5873b,United States,86.74,False
a8bb5a,United States,43.14,False
a75da2,United States,200.79,False
a4a40b,United States,70.32,False
a98b7c,United States,122.01,False
3b19ff,France,4.63,True
780a0b,China,180.57,False
a6e2f3,United States,37.86,False
aae5a9,United States,229.18,False
80073b,India,4.63,True
80073c,India,227.6,False
a46788,United States,52.27,False
4bb208,Turkey,235.73,False
781d50,China,227.97,False
abe09a,United States,249.14,False
a1f46b,United States,203.83,False
142580,Russian Federation,0.0,False
aae5a5,United States,120.37,False
0200af,Morocco,247.29,False
80073f,India,228.9,False
e48fc1,Brazil,71.8,False
780a1c,China,193.85,False
47c039,Norway,81.48,False
4bb219,Turkey,222.97,False
4bb214,Turkey,227.81,False
780a38,China,273.28,False
aaf8f1,United States,0.0,True
4bb20f,Turkey,243.56,False
a822d6,United States,156.7,False
4bb20d,Turkey,219.31,False
4bb20e,Turkey,233.02,False
a2147c,United States,4.37,True
4bb20b,Turkey,0.06,True
4bb20c,Turkey,210.12,False
a8ce4f,United States,227.64,False
a9db17,United States,46.93,False
ac25c4,United States,268.19,False
780a2a,China,0.0,True
895059,Brunei Darussalam,1.03,False
a20132,United States,29.03,False
780a46,China,207.94,False
800733,India,218.37,False
a1e132,United States,131.61,False
0200ca,Morocco,242.31,False
780a3f,China,260.53,False
e48fb7,Brazil,207.74,False
780a3a,China,103.82,False
780a3b,China,245.23,False
a1914d,United States,40.72,False
800738,India,247.03,False
780a59,China,4.37,True
4bb201,Turkey,83.07,False
ab05f2,United States,52.8,False
0b0790,Cuba,5.4,True
800741,India,228.87,False
a32114,United States,61.07,False
a1e125,United States,54.41,False
a32116,United States,224.5,False
a2012b,United States,52.46,False
a26f01,United States,213.21,False
8830ef,Thailand,252.09,False
8830ec,Thailand,81.13,False
a44169,United States,191.77,False
aad55f,United States,70.93,False
8830f6,Thailand,122.28,False
a70463,United States,215.33,False
48922b,Poland,216.27,False
a6e436,United States,67.0,False
ac5bf6,United States,178.29,False
a4a484,United States,208.81,False
4bb141,Turkey,228.47,False
4067bf,United Kingdom,52.24,False
8963f3,United Arab Emirates,6.69,True
4bb107,Turkey,220.3,False
489225,Poland,222.45,False
489229,Poland,148.86,False
aa1bf0,United States,230.65,False
a5749b,United States,49.24,False
a3348d,United States,125.48,False
4067c4,United Kingdom,230.13,False
a49ae3,United States,268.38,False
addee7,United States,84.9,False
ad3581,United States,141.13,False
a37af8,United States,205.87,False
aa1bcb,United States,41.36,False
a83781,United States,182.51,False
aa1be0,United States,61.84,False
a83787,United States,132.14,False
aa8562,United States,39.13,False
4aa46d,Sweden,58.59,False
a5617a,United States,221.13,False
46788b,Finland,207.85,False
3f727c,Germany,214.19,False
4bb15a,Turkey,201.41,False
a69423,United States,102.59,False
3452c9,Spain,1.29,True
a0e6c4,United States,221.61,False
484ee7,Kingdom of the Netherlands,31.4,False
3452c7,Spain,8.23,True
3452c8,Spain,0.0,True
a37c00,United States,66.57,False
addefe,United States,213.21,False
8963d6,United Arab Emirates,262.51,False
ac159a,United States,224.67,False
a4418c,United States,265.26,False
abf59a,United States,60.7,False
a4b770,United States,45.39,False
4bb187,Turkey,213.47,False
4bb185,Turkey,274.41,False
8963dd,United Arab Emirates,230.38,False
4bb184,Turkey,240.65,False
4bb181,Turkey,241.69,False
a226c5,United States,236.17,False
8963e7,United Arab Emirates,249.88,False
a4fddb,United States,0.0,True
a63df3,United States,157.24,False
a4417d,United States,232.15,False
3465d9,Spain,238.82,False
c013b3,Canada,61.43,False
4bb149,Turkey,262.93,False
3465d4,Spain,218.35,False
a2bf05,United States,11.83,True
4bb154,Turkey,237.96,False
aa2ed8,United States,160.11,False
4bb155,Turkey,294.29,False
4bb14a,Turkey,237.17,False
abe28f,United States,64.06,False
3c6d43,Germany,213.16,False
3465c9,Spain,227.38,False
4bb159,Turkey,210.75,False
467892,Finland,103.8,False
8a05ef,Indonesia,216.28,False
a5613b,United States,241.67,False
adcbdc,United States,55.41,False
467891,Finland,11.83,True
4067f7,United Kingdom,0.06,True
a6810d,United States,142.44,False
a4eacb,United States,228.96,False
4067f0,United Kingdom,233.82,False
a50c12,United States,75.3,False
aa97c9,United States,27.75,False
8007b2,India,101.39,False
a1f3c5,United States,216.61,False
a333b5,United States,231.01,False
896523,United Arab Emirates,249.93,False
4bb19a,Turkey,0.0,True
a13c73,United States,229.24,False
4ac9e2,Sweden,222.95,False
a25c4f,United States,37.61,False
4ac9e5,Sweden,214.01,False
4ac9e6,Sweden,67.91,False
a729c6,United States,50.46,False
4ac9e7,Sweden,237.88,False
896530,United Arab Emirates,250.35,False
a333ae,United States,228.78,False
020058,Morocco,2.31,True
020057,Morocco,214.48,False
a466c7,United States,263.24,False
a3df4a,United States,204.14,False
896535,United Arab Emirates,236.74,False
a37c28,United States,55.53,False
a63f2e,United States,252.07,False
4ac9f3,Sweden,149.86,False
a8116a,United States,49.0,False
4ac9f4,Sweden,191.91,False
ad4804,United States,231.38,False
a213d6,United States,146.32,False
478512,Norway,165.0,False
478514,Norway,155.48,False
a37c1c,United States,206.78,False
478513,Norway,168.91,False
a3cc2b,United States,128.69,False
ad480d,United States,83.55,False
4b0c1d,Switzerland,15.65,False
02006f,Morocco,248.81,False
02006e,Morocco,228.56,False
a8119c,United States,210.12,False
4bb199,Turkey,237.96,False
4ac9c5,Sweden,200.38,False
4ac9c6,Sweden,201.83,False
4bb194,Turkey,251.42,False
4bb190,Turkey,260.82,False
ac2836,United States,271.25,False
4b1f57,Switzerland,74.54,False
8a074e,Indonesia,241.58,False
a62c1a,United States,226.47,False
020073,Morocco,239.8,False
020072,Morocco,228.46,False
4bb18f,Turkey,239.04,False
4bb18b,Turkey,273.19,False
a5e9f4,United States,216.67,False
896518,United Arab Emirates,232.65,False
a849ab,United States,228.93,False
a63f4e,United States,240.12,False
896516,United Arab Emirates,259.23,False
896515,United Arab Emirates,142.75,False
02005b,Morocco,218.61,False
02005a,Morocco,227.08,False
344099,Spain,115.73,False
a070fc,United States,50.17,False
8007df,India,240.97,False
a466fc,United States,162.57,False
a3a9af,United States,197.87,False
ad3502,United States,50.43,False
e064cb,Argentina,219.65,False
781ce6,China,241.45,False
a4ff02,United States,75.23,False
a7047a,United States,41.63,False
ad350a,United States,232.01,False
ab4eeb,United States,226.01,False
a10805,United States,258.29,False
47c0d9,Norway,242.52,False
a3a9d1,United States,58.15,False
a49c48,United States,44.09,False
4ac9ec,Sweden,232.48,False
4ac9ed,Sweden,203.46,False
aa7288,United States,237.86,False
a25c6e,United States,200.96,False
a1f3e0,United States,42.95,False
a99df4,United States,197.83,False
8007cc,India,217.19,False
846250,Japan,5.14,True
ac1547,United States,215.51,False
a346ff,United States,71.66,False
40428b,United Kingdom,32.02,False
4ac9fa,Sweden,228.83,False
ad485f,United States,53.03,False
a200bf,United States,62.38,False
a4c9d5,United States,246.41,False
aae87e,United States,53.75,False
a200ba,United States,131.47,False
3d31cc,Germany,52.97,False
acbec2,United States,186.66,False
a466d2,United States,81.9,False
ac13d6,United States,243.01,False
a08512,United States,246.24,False
a8bc34,United States,209.7,False
a6d0a8,United States,39.78,False
ac26ef,United States,33.44,False
ad46cf,United States,36.81,False
adcc10,United States,45.84,False
3e0fe1,Germany,60.5,False
3e0fe4,Germany,19.39,False
abf3b8,United States,227.45,False
4d02be,Luxembourg,143.47,False
4d02c4,Luxembourg,163.21,False
a560f3,United States,245.04,False
4d02c3,Luxembourg,76.04,False
a86c36,United States,48.15,False
a0851b,United States,181.44,False
a8cf70,United States,203.43,False
344157,Spain,222.61,False
344158,Spain,234.81,False
aa70b1,United States,201.27,False
a9ef3a,United States,52.3,False
406841,United Kingdom,69.63,False
344156,Spain,228.61,False
a86c5b,United States,37.61,False
a09829,United States,45.17,False
4ab5f8,Sweden,129.31,False
896471,United Arab Emirates,238.09,False
e48ec6,Brazil,195.39,False
0ac02b,Colombia,132.76,False
a440c3,United States,65.89,False
ad20b5,United States,35.0,False
0082d2,South Africa,223.8,False
4d02a4,Luxembourg,122.85,False
484f73,Kingdom of the Netherlands,220.16,False
a8cf50,United States,210.76,False
4d02ec,Luxembourg,130.86,False
a01bbc,United States,225.03,False
a46828,United States,214.35,False
aa1c45,United States,104.24,False
a4ff5e,United States,66.37,False
a9b9a6,United States,6.43,True
a07228,United States,1.54,True
a1f50c,United States,42.9,False
a729fa,United States,59.04,False
020092,Morocco,234.64,False
89644b,United Arab Emirates,248.74,False
44bc6d,Belgium,0.0,True
a4a3ba,United States,50.67,False
a716c0,United States,220.99,False
406890,United Kingdom,259.4,False
02007d,Morocco,245.73,False
02007a,Morocco,228.68,False
a9b9b6,United States,53.86,False
484f50,Kingdom of the Netherlands,189.09,False
a5d6f9,United States,236.84,False
4d02e0,Luxembourg,199.79,False
a716f6,United States,240.95,False
a34825,United States,203.05,False
4d02d8,Luxembourg,136.76,False
abe0df,United States,203.35,False
a87f51,United States,213.28,False
a6e3b0,United States,204.52,False
ad33fe,United States,159.23,False
4d02dc,Luxembourg,142.02,False
a573ec,United States,268.97,False
8a078c,Indonesia,52.29,False
896434,United Arab Emirates,212.6,False
781da5,China,250.02,False
4d02e3,Luxembourg,142.06,False
c06dba,Canada,167.39,False
aae810,United States,205.69,False
4d02da,Luxembourg,205.68,False
a38ef5,United States,67.31,False
a3ded3,United States,186.27,False
a1f557,United States,251.41,False
780b04,China,126.89,False
aa9830,United States,242.82,False
a4683f,United States,224.59,False
a1f53f,United States,53.54,False
484f18,Kingdom of the Netherlands,228.33,False
484f12,Kingdom of the Netherlands,0.73,False
aa980d,United States,0.0,False
8a06f0,Indonesia,0.0,True
a3484e,United States,220.13,False
a0c20f,United States,4.37,True
484f06,Kingdom of the Netherlands,138.61,False
ad8f18,United States,135.6,False
a2bec7,United States,233.78,False
a0723b,United States,33.54,False
781e4d,China,244.13,False
a0d561,United States,224.03,False
a75eb4,United States,103.93,False
e48ea7,Brazil,134.55,False
a4423a,United States,235.63,False
c05b6f,Canada,122.2,False
aa9800,United States,240.88,False
406814,United Kingdom,233.49,False
738447,Israel,214.22,False
738446,Israel,125.75,False
a8bc71,United States,64.58,False
738444,Israel,227.75,False
a4b802,United States,229.16,False
ab4f5d,United States,124.15,False
c05b5f,Canada,38.24,False
a810ba,United States,0.0,True
aae6d5,United States,232.57,False
a7f0b8,United States,142.21,False
a44238,United States,191.32,False
49146f,Portugal,48.12,False
a3489f,United States,150.56,False
4bb102,Turkey,266.47,False
aae6cd,United States,109.48,False
a8bc80,United States,93.92,False
aa70f9,United States,39.56,False
a9dc4a,United States,33.6,False
a4421d,United States,0.45,False
ad8f3e,United States,51.67,False
a2abca,United States,50.28,False
a2abcb,United States,40.33,False
a3355e,United States,236.47,False
a1e23a,United States,150.77,False
780b69,China,248.57,False
ac26cf,United States,199.77,False
781e8a,China,123.88,False
491468,Portugal,0.0,True
a0727e,United States,50.28,False
ad33a9,United States,64.61,False
a6d0f0,United States,46.27,False
a44214,United States,6.94,True
3d3376,Germany,57.56,False
a9a6de,United States,124.43,False
4aa354,Sweden,3.13,False
a38af8,United States,222.34,False
a4c76c,United States,57.01,False
a3a78e,United States,51.79,False
484bd1,Kingdom of the Netherlands,208.69,False
3965a8,France,258.02,False
a9672c,United States,216.47,False
008692,South Africa,187.35,False
4bb025,Turkey,212.66,False
e48f69,Brazil,235.54,False
3965b4,France,97.21,False
ad4528,United States,139.53,False
ac2549,United States,0.0,True
3475da,Spain,229.8,False
a38ad5,United States,207.62,False
a76df1,United States,219.97,False
c023c7,Canada,255.5,False
aa2bc1,United States,3.6,True
aaf87e,United States,40.75,False
a3577d,United States,79.51,False
a3311b,United States,122.65,False
a4fad9,United States,83.23,False
a40ddd,United States,90.58,False
485ecc,Kingdom of the Netherlands,256.11,False
485ec2,Kingdom of the Netherlands,83.63,False
3475d9,Spain,133.79,False
a009a4,United States,211.27,False
a4faf1,United States,107.53,False
a0817c,United States,230.57,False
3475d4,Spain,241.16,False
aa2ba2,United States,91.23,False
aa2ba4,United States,224.16,False
aad249,United States,0.0,True
a5c127,United States,273.76,False
c023ae,Canada,242.47,False
4b8693,Turkey,164.58,False
acced9,United States,192.87,False
4064bb,United Kingdom,225.48,False
e80490,Chile,161.08,False
3475c7,Spain,250.89,False
3c49c8,Germany,221.85,False
3ccf01,Germany,57.65,False
a129d9,United States,241.8,False
a129dc,United States,230.03,False
4bb068,Turkey,228.53,False
8964fb,United Arab Emirates,114.94,False
8964fa,United Arab Emirates,192.92,False
4bb066,Turkey,236.02,False
aa9506,United States,54.08,False
a72715,United States,215.81,False
3d318f,Germany,54.03,False
c07f2e,Canada,184.06,False
8964d3,United Arab Emirates,78.97,False
a4b41c,United States,227.94,False
4bb028,Turkey,234.57,False
4bb029,Turkey,252.05,False
a60751,United States,46.03,False
4bb027,Turkey,221.37,False
ac2594,United States,91.21,False
4077d3,United Kingdom,268.53,False
780c01,China,185.16,False
4064a4,United Kingdom,230.58,False
4077d4,United Kingdom,249.34,False
e48f6a,Brazil,177.9,False
aad284,United States,51.62,False
4bb02b,Turkey,254.56,False
847628,Japan,261.19,False
a129ba,United States,42.46,False
781f2e,China,236.14,False
c07f36,Canada,163.83,False
c036b1,Canada,241.26,False
4bb043,Turkey,186.91,False
a51ac6,United States,181.34,False
a2cf34,United States,238.92,False
781db4,China,238.85,False
3ddc79,Germany,60.81,False
4910f3,Portugal,57.35,False
3ddc6a,Germany,60.42,False
00b098,South Africa,80.13,False
3ddc76,Germany,61.43,False
4c808f,Cyprus,215.59,False
e80456,Chile,126.81,False
c02494,Canada,189.52,False
a83484,United States,46.48,False
88596d,Thailand,208.11,False
40655b,United Kingdom,230.24,False
40788c,United Kingdom,155.21,False
a080b8,United States,238.3,False
aaf804,United States,212.51,False
885973,Thailand,229.28,False
780aa3,China,241.31,False
c01195,Canada,140.62,False
345084,Spain,246.94,False
780aa2,China,292.91,False
496c87,Portugal,5.14,True
896622,United Arab Emirates,184.2,False
a0f6b9,United States,226.16,False
e80474,Chile,238.69,False
e80477,Chile,228.45,False
484c9b,Kingdom of the Netherlands,218.71,False
4bb074,Turkey,154.95,False
4bb070,Turkey,222.76,False
e80478,Chile,205.18,False
406552,United Kingdom,75.38,False
e8046c,Chile,258.42,False
4bb06f,Turkey,241.89,False
781de5,China,236.82,False
4bb06d,Turkey,245.36,False
4bb06e,Turkey,232.3,False
780ab3,China,163.86,False
4bb06b,Turkey,221.92,False
400eed,United Kingdom,57.89,False
896633,United Arab Emirates,201.09,False
40653a,United Kingdom,210.46,False
40653e,United Kingdom,209.11,False
e80482,Chile,233.62,False
0085b8,South Africa,222.1,False
4a9b14,Sweden,32.73,False
a9fde2,United States,68.11,False
8008c3,India,75.63,False
a9b775,United States,196.66,False
89662e,United Arab Emirates,274.01,False
346398,Spain,224.48,False
896609,United Arab Emirates,225.24,False
ab1842,United States,205.51,False
a9a419,United States,227.96,False
ab5eb2,United States,230.74,False
4ab5d0,Sweden,110.55,False
ad5817,United States,195.63,False
a356f6,United States,234.65,False
4ab5d6,Sweden,0.0,True
780abe,China,126.73,False
aaf839,United States,63.47,False
ab183e,United States,216.81,False
3ff9cf,Germany,49.87,False
ab050f,United States,134.39,False
a5e795,United States,41.11,False
a210a3,United States,0.0,True
c01121,Canada,136.13,False
e8040f,Chile,219.08,False
ac382e,United States,241.54,False
896617,United Arab Emirates,76.78,False
ab184d,United States,218.81,False
4b1e45,Switzerland,64.28,False
a9b755,United States,235.29,False
7c788f,Australia,243.91,False
4b1e46,Switzerland,97.49,False
a356db,United States,204.07,False
4b1e47,Switzerland,50.08,False
40659e,United Kingdom,0.0,False
ab4ba6,United States,229.79,False
018086,Libyan Arab Jamahiriya,200.12,False
ab0532,United States,196.41,False
a7014d,United States,97.38,False
345041,Spain,193.63,False
3ddc4b,Germany,2.3,False
ad5837,United States,234.92,False
3e0f97,Germany,60.8,False
3e0f92,Germany,15.48,False
a236db,United States,50.22,False
aaf83c,United States,186.41,False
3e0f93,Germany,16.27,False
34768e,Spain,131.28,False
39a2e1,France,220.47,False
39a2e0,France,206.95,False
a2cf3b,United States,248.58,False
34768b,Spain,64.79,False
3008c8,Italy,46.01,False
780af2,China,169.12,False
885963,Thailand,242.44,False
e80435,Chile,162.04,False
a2cf45,United States,54.3,False
347695,Spain,194.59,False
484c51,Kingdom of the Netherlands,211.71,False
347690,Spain,122.6,False
4780c8,Norway,235.11,False
a4d9a7,United States,0.0,True
e48f04,Brazil,239.07,False
4780c5,Norway,61.53,False
e48f03,Brazil,105.36,False
a0d0a0,United States,59.15,False
a9a404,United States,188.12,False
485f83,Kingdom of the Netherlands,258.4,False
3008d7,Italy,52.72,False
4a9b53,Sweden,36.42,False
484c52,Kingdom of the Netherlands,4.12,True
484c59,Kingdom of the Netherlands,235.74,False
a3b9c9,United States,0.51,True
8a09f0,Indonesia,74.99,False
89659c,United Arab Emirates,247.3,False
447c8c,Austria,14.92,True
883294,Thailand,193.1,False
a38c7c,United States,56.84,False
aa93c9,United States,248.43,False
400eb0,United Kingdom,51.26,False
a3dc75,United States,223.4,False
a4fc4a,United States,79.74,False
abaf47,United States,251.63,False
a87c12,United States,2.57,True
a38c95,United States,230.7,False
e48dc1,Brazil,244.56,False
ab5f6a,United States,0.0,True
adb9c3,United States,49.96,False
ac6c37,United States,50.79,False
a8df2c,United States,240.48,False
40780e,United Kingdom,0.0,True
461f9b,Finland,228.51,False
34644e,Spain,231.66,False
484c1b,Kingdom of the Netherlands,6.43,True
34644b,Spain,225.06,False
accf1c,United States,233.82,False
34644d,Spain,224.58,False
34644c,Spain,147.8,False
aae3c4,United States,72.17,False
ab5f87,United States,196.33,False
407815,United Kingdom,88.17,False
ac7f62,United States,48.9,False
8a09d5,Indonesia,244.36,False
a210d0,United States,95.46,False
3c1232,Germany,0.0,True
e0648b,Argentina,4.89,True
461f6c,Finland,232.39,False
a2bc5a,United States,180.1,False
a700a4,United States,209.33,False
3009a0,Italy,48.69,False
a690a8,United States,2.31,True
ada6b9,United States,177.94,False
346445,Spain,51.53,False
345116,Spain,228.17,False
a846e9,United States,166.63,False
484c24,Kingdom of the Netherlands,171.45,False
48af0e,Poland,214.63,False
506c45,Slovenia,77.29,False
740822,Jordan,230.52,False
ab4c76,United States,0.06,True
a38c64,United States,71.51,False
3009b2,Italy,219.7,False
48af10,Poland,164.22,False
ac36ef,United States,219.97,False
48af11,Poland,185.76,False
a38c60,United States,247.38,False
345107,Spain,216.12,False
3009b6,Italy,178.25,False
e48db0,Brazil,223.02,False
a833a4,United States,46.07,False
406542,United Kingdom,155.46,False
345101,Spain,245.92,False
aa3f42,United States,64.82,False
0d102f,Mexico,91.58,False
a4d9f6,United States,276.81,False
48af07,Poland,210.05,False
ab4c83,United States,238.45,False
a3dc34,United States,231.6,False
459c49,Denmark,43.92,False
48af03,Poland,209.07,False
44cc43,Belgium,141.03,False
461f63,Finland,0.0,True
461f65,Finland,216.12,False
44cc41,Belgium,0.0,True
8a09a6,Indonesia,167.63,False
ad9f7f,United States,230.26,False
ad8c4c,United States,222.97,False
407862,United Kingdom,228.42,False
adef3a,United States,49.95,False
44cc47,Belgium,245.72,False
400ecd,United Kingdom,49.4,False
406534,United Kingdom,42.79,False
44cc46,Belgium,249.05,False
89656d,United Arab Emirates,245.48,False
44cc45,Belgium,88.2,False
0d103f,Mexico,246.5,False
44cc44,Belgium,204.84,False
49118d,Portugal,244.34,False
a09533,United States,212.98,False
ad56f4,United States,186.33,False
400ed5,United Kingdom,54.14,False
a3dc47,United States,218.87,False
a4c6bd,United States,51.26,False
400eca,United Kingdom,54.23,False
a03eda,United States,46.48,False
600852,Azerbaijan,207.32,False
a7bf22,United States,209.67,False
400ebe,United Kingdom,57.48,False
89653b,United Arab Emirates,257.88,False
acbc65,United States,131.83,False
7500c8,Malaysia,181.02,False
781eb8,China,231.26,False
400ec7,United Kingdom,39.39,False
491188,Portugal,227.81,False
0d1068,Mexico,104.11,False
7c7803,Australia,249.89,False
ac6c83,United States,202.0,False
a4fc32,United States,206.66,False
a1f0f1,United States,48.24,False
781ec1,China,195.74,False
a3ef7e,United States,206.03,False
400eaa,United Kingdom,44.23,False
407844,United Kingdom,173.2,False
447c5b,Austria,4.12,True
896555,United Arab Emirates,236.89,False
781ebc,China,0.0,True
407838,United Kingdom,216.93,False
461f53,Finland,266.15,False
e48df5,Brazil,256.04,False
400eb9,United Kingdom,35.87,False
8964b2,United Arab Emirates,229.48,False
461f0c,Finland,223.54,False
ad446c,United States,35.54,False
a39eac,United States,227.51,False
ae6474,United States,172.45,False
a72800,United States,141.27,False
8964b5,United Arab Emirates,249.93,False
a0955b,United States,213.14,False
750239,Malaysia,69.3,False
a2384a,United States,40.14,False
a0f869,United States,0.0,True
750237,Malaysia,238.72,False
ac249e,United States,228.89,False
4076fe,United Kingdom,94.52,False
a09572,United States,32.04,False
a3eeb0,United States,200.68,False
4b991a,Turkey,93.03,False
a1aec2,United States,49.02,False
400f99,United Kingdom,220.78,False
a0f886,United States,218.22,False
adeddd,United States,213.08,False
4b990e,Turkey,230.3,False
461f31,Finland,0.77,True
750245,Malaysia,234.83,False
4076ed,United Kingdom,226.65,False
a03edc,United States,108.37,False
400f89,United Kingdom,62.84,False
0d100a,Mexico,228.5,False
ac1190,United States,199.64,False
75020d,Malaysia,146.74,False
781f74,China,266.91,False
a11869,United States,111.6,False
780c43,China,246.55,False
a72823,United States,177.39,False
a03eeb,United States,109.32,False
4076dd,United Kingdom,239.19,False
abf17f,United States,226.64,False
a3eed9,United States,26.93,False
8964a0,United Arab Emirates,309.48,False
a0e532,United States,39.72,False
addadb,United States,194.64,False
a3a868,United States,235.12,False
75021b,Malaysia,206.24,False
75021f,Malaysia,204.17,False
39c994,France,34.99,False
4076e4,United Kingdom,83.37,False
780c58,China,260.0,False
ad449c,United States,226.93,False
4076e2,United Kingdom,84.68,False
4076e3,United Kingdom,170.24,False
4076e8,United Kingdom,255.16,False
780c51,China,224.37,False
8964a4,United Arab Emirates,254.7,False
8964a2,United Arab Emirates,246.25,False
8964a8,United Arab Emirates,230.54,False
781f7e,China,198.4,False
781f7c,China,240.83,False
a700c3,United States,53.22,False
ab5f1b,United States,213.56,False
a846fa,United States,241.03,False
a4a0cd,United States,228.46,False
a8cc46,United States,236.55,False
a45210,United States,258.06,False
ac119d,United States,66.86,False
76cc77,Singapore,271.16,False
a5d3fb,United States,26.93,False
750210,Malaysia,94.89,False
780c5c,China,166.57,False
a2bbac,United States,204.83,False
a953d8,United States,40.57,False
76cc6a,Singapore,261.56,False
ac36a9,United States,214.58,False
a8cc3c,United States,228.15,False
76cc6f,Singapore,13.89,True
4050dc,United Kingdom,33.83,False
ab4c15,United States,229.48,False
491113,Portugal,44.92,False
ab5f43,United States,186.85,False
47947c,Norway,227.48,False
a9a3a8,United States,159.1,False
a33225,United States,51.81,False
48adcb,Poland,64.79,False
76cc81,Singapore,217.25,False
a9c9fe,United States,146.8,False
750206,Malaysia,150.95,False
750204,Malaysia,140.83,False
3e5241,Germany,179.13,False
a9ec06,United States,239.27,False
478130,Norway,61.84,False
a2bba8,United States,207.45,False
a34541,United States,85.32,False
a14beb,United States,28.96,False
accf07,United States,75.81,False
a8df4b,United States,0.45,True
a3584a,United States,13.12,False
48adae,Poland,226.24,False
48adab,Poland,193.06,False
a34535,United States,214.93,False
8a09f6,Indonesia,180.05,False
4ab566,Sweden,136.24,False
4b1bdd,Switzerland,0.0,True
4078d9,United Kingdom,55.65,False
4ab55a,Sweden,75.11,False
3c48f0,Germany,199.97,False
489009,Poland,234.2,False
4a524b,Romania,200.32,False
507cb2,Uzbekistan,234.83,False
abafda,United States,80.24,False
a8351d,United States,247.28,False
4a5243,Romania,234.85,False
4d0227,Luxembourg,242.8,False
a4523a,United States,131.77,False
478363,Norway,152.38,False
49130e,Portugal,194.41,False
49130f,Portugal,208.03,False
4ab56b,Sweden,102.75,False
4b1bd4,Switzerland,41.67,False
496cb1,Portugal,4.63,True
a8483a,United States,58.44,False
496cb2,Portugal,3.34,True
a5c222,United States,38.39,False
491312,Portugal,204.17,False
a2258c,United States,46.43,False
484cc3,Kingdom of the Netherlands,182.32,False
a2bbf2,United States,234.25,False
a6e220,United States,27.95,False
a3323d,United States,270.63,False
ada977,United States,140.78,False
a21266,United States,74.06,False
abafff,United States,221.61,False
a5c231,United States,239.05,False
ac267c,United States,202.14,False
4d0203,Luxembourg,251.15,False
a45227,United States,68.87,False
484cb4,Kingdom of the Netherlands,146.55,False
399c01,France,163.28,False
a63beb,United States,214.41,False
4b1bf6,Switzerland,39.38,False
a4fbfb,United States,73.2,False
4ab562,Sweden,0.0,True
4ab563,Sweden,143.49,False
4ab565,Sweden,100.34,False
48f10c,Poland,54.64,False
76cd02,Singapore,247.12,False
76cd05,Singapore,246.19,False
8832ea,Thailand,230.07,False
aa8315,United States,0.0,True
4d024a,Luxembourg,0.0,False
a60852,United States,210.62,False
abf351,United States,271.42,False
aac03d,United States,236.01,False
a117be,United States,259.08,False
a45296,United States,45.55,False
75026b,Malaysia,232.46,False
4065e1,United Kingdom,60.75,False
a02d40,United States,41.16,False
76cd12,Singapore,102.42,False
4078fd,United Kingdom,243.42,False
76cd11,Singapore,289.33,False
7c78ac,Australia,0.06,True
ac0048,United States,183.28,False
ad201e,United States,214.77,False
8832e8,Thailand,226.78,False
abe030,United States,180.17,False
75027e,Malaysia,224.83,False
75027d,Malaysia,236.52,False
75027c,Malaysia,234.74,False
a72830,United States,80.11,False
8832cf,Thailand,124.58,False
7c78a9,Australia,225.16,False
8965f4,United Arab Emirates,178.22,False
460cb6,Finland,113.23,False
750262,Malaysia,0.0,True
4078f9,United Kingdom,74.17,False
780d23,China,209.63,False
44ccc8,Belgium,226.05,False
a0d29f,United States,44.76,False
44ccc7,Belgium,251.37,False
780d22,China,221.39,False
44ccc5,Belgium,248.22,False
8965f7,United Arab Emirates,254.54,False
8965f6,United Arab Emirates,227.48,False
ab9078,United States,217.42,False
44ccd0,Belgium,224.09,False
c2b58f,Canada,159.72,False
ada98c,United States,192.67,False
75025d,Malaysia,164.93,False
a117ad,United States,226.11,False
